dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
breast_cancer,AnnealedNN,1.5202191474856106,1.6148177441464047,0.03337693214416504,5,10.0,4.0
heart,AnnealedNN,8.990814705130761,13.41929612396043,0.04668283462524414,5,10.0,0.0
heart,AnnealedNN,11.097616020890575,11.342791416922507,0.042018890380859375,5,10.0,1.0
heart,AnnealedNN,12.653677756087694,14.993340500369111,0.04984688758850098,5,10.0,2.0
heart,AnnealedNN,8.965279179408824,8.70229853277952,0.04339098930358887,5,10.0,3.0
heart,AnnealedNN,6.15988762584152,16.298601882762185,0.046391963958740234,5,10.0,4.0
iris,AnnealedNN,5.047039900422652,7.320871047401149,0.028910160064697266,5,10.0,0.0
iris,AnnealedNN,3.17251216655189,4.978948386917568,0.0268709659576416,5,10.0,1.0
iris,AnnealedNN,2.329578083555793,3.5875755880010236,0.026820898056030273,5,10.0,2.0
iris,AnnealedNN,5.389696230373274,5.054442834745228,0.026884078979492188,5,10.0,3.0
iris,AnnealedNN,1.8265489995651263,5.1170428494430835,0.027550935745239258,5,10.0,4.0
wine,AnnealedNN,2.7565003211361736,3.823111499046475,0.037847042083740234,5,10.0,0.0
wine,AnnealedNN,2.4237790781437734,3.8069254739907166,0.038160085678100586,5,10.0,1.0
wine,AnnealedNN,2.7801328906545293,3.4770518389740874,0.03812813758850098,5,10.0,2.0
wine,AnnealedNN,2.718572793204877,3.993967635895317,0.039225101470947266,5,10.0,3.0
wine,AnnealedNN,2.0152220598395956,3.6519293259887458,0.03870987892150879,5,10.0,4.0
breast_cancer,AnnealedNN,3.530062468639823,4.072181806589789,0.03387284278869629,5,10.0,0.0
breast_cancer,AnnealedNN,1.6016336204134303,1.9437383654841667,0.0343937873840332,5,10.0,1.0
breast_cancer,AnnealedNN,1.4186123792819059,4.481763490846793,0.03322792053222656,5,10.0,2.0
breast_cancer,AnnealedNN,1.1930868632621634,4.113281661587272,0.03369593620300293,5,10.0,3.0
breast_cancer,AnnealedNN,2.0630101434580586,5.828670886853066,0.03312397003173828,5,10.0,4.0
heart,AnnealedNN,5.214001435701194,12.847500940853921,0.04655909538269043,5,10.0,0.0
heart,AnnealedNN,7.737033208262903,16.4139725206736,0.04660987854003906,5,10.0,1.0
heart,AnnealedNN,5.237855882739142,18.068770419392198,0.048911094665527344,5,10.0,2.0
heart,AnnealedNN,6.551780160056412,15.476207005702422,0.04253530502319336,5,10.0,3.0
heart,AnnealedNN,7.636804047431533,7.7817203498979755,0.05002284049987793,5,10.0,4.0
iris,AnnealedNN,3.150295596164374,7.286606232388437,0.03155088424682617,5,10.0,0.0
iris,AnnealedNN,2.4166686863374887,5.910160651418468,0.026640892028808594,5,10.0,1.0
iris,AnnealedNN,2.1383003065511543,7.796311322804206,0.02715301513671875,5,10.0,2.0
iris,AnnealedNN,4.024982111329631,13.898203729831929,0.027369022369384766,5,10.0,3.0
iris,AnnealedNN,1.7779032498313394,12.077591822492149,0.027987957000732422,5,10.0,4.0
wine,AnnealedNN,4.669266641066371,13.595330463771775,0.0374140739440918,5,10.0,0.0
wine,AnnealedNN,4.331765569881835,4.149773155757205,0.041506052017211914,5,10.0,1.0
wine,AnnealedNN,2.7722416990589447,8.57968754767389,0.038717031478881836,5,10.0,2.0
wine,AnnealedNN,4.091460925767781,11.471751808848342,0.038030147552490234,5,10.0,3.0
wine,AnnealedNN,4.7365755417580955,6.319631790971521,0.039102792739868164,5,10.0,4.0
breast_cancer,AnnealedNN,1.6045942498706753,2.587684527024959,0.03368330001831055,5,10.0,0.0
breast_cancer,AnnealedNN,2.0384762301141945,2.1769566768673223,0.033965110778808594,5,10.0,1.0
breast_cancer,AnnealedNN,2.2242435296200282,4.007182584275469,0.03241300582885742,5,10.0,2.0
breast_cancer,AnnealedNN,1.4170722601160723,6.012821824734465,0.03303122520446777,5,10.0,3.0
breast_cancer,AnnealedNN,1.2414679128482096,7.449845162904643,0.0336298942565918,5,10.0,4.0
heart,AnnealedNN,6.413221074448166,13.337089891364819,0.04834294319152832,5,10.0,0.0
heart,AnnealedNN,5.948109852599925,5.602673136912237,0.04495096206665039,5,10.0,1.0
heart,AnnealedNN,6.118752598706329,7.6386329246741385,0.04400515556335449,5,10.0,2.0
heart,AnnealedNN,3.702093040041374,7.016884084938274,0.04233121871948242,5,10.0,3.0
heart,AnnealedNN,5.316926965979527,16.66119876099051,0.04917097091674805,5,10.0,4.0
iris,AnnealedNN,2.2143295858352396,4.408976357723573,0.03256392478942871,5,10.0,0.0
iris,AnnealedNN,2.6439330655839486,6.447052588915036,0.026545047760009766,5,10.0,1.0
iris,AnnealedNN,3.249931444299099,14.050587657131226,0.027525901794433594,5,10.0,2.0
iris,AnnealedNN,3.2474738464566903,17.448669298383056,0.02801370620727539,5,10.0,3.0
iris,AnnealedNN,2.0307327928830086,4.676551412786348,0.031484127044677734,5,10.0,4.0
wine,AnnealedNN,3.8435295351996053,4.868213558794293,0.039449214935302734,5,10.0,0.0
wine,AnnealedNN,3.031239509314012,22.49594633842353,0.04312610626220703,5,10.0,1.0
wine,AnnealedNN,2.3867654831372445,7.316340405130078,0.04395794868469238,5,10.0,2.0
wine,AnnealedNN,2.5646257820478695,2.7784033808787783,0.04194498062133789,5,10.0,3.0
